Store ID,Order Placed Date,Source ID,Employee ID,Order Taken Date,Order ID,Sub Total,Order Total
20,8/9/2019 11:34,15,333726438,8/9/2019 11:33,149511,5,5.3
20,8/9/2019 11:34,15,333726438,8/9/2019 11:34,149512,5,5.3
20,8/9/2019 11:36,15,333726438,8/9/2019 11:35,149513,17,18.02
20,8/9/2019 11:41,15,333726438,8/9/2019 11:41,149514,5,5.3
20,8/9/2019 11:42,15,333726438,8/9/2019 11:42,149515,10,10.6
20,8/9/2019 11:48,15,333726438,8/9/2019 11:47,149517,9,9.54
20,8/9/2019 11:50,15,333726438,8/9/2019 11:49,149518,18.25,19.35
20,8/9/2019 11:51,15,333726438,8/9/2019 11:50,149519,6.79,7.2
20,8/9/2019 11:52,,199,8/9/2019 11:52,149520,15.25,16.16
20,8/9/2019 11:53,15,333726438,8/9/2019 11:52,149521,5,5.3
20,8/9/2019 11:53,15,333726438,8/9/2019 11:53,149522,10,10.6
20,8/9/2019 12:01,15,333726438,8/9/2019 12:00,149523,1.79,1.9
20,8/9/2019 12:01,15,333726438,8/9/2019 12:01,149524,6.5,6.89
20,8/9/2019 12:06,15,333726438,8/9/2019 12:06,149525,5,5.3
20,8/9/2019 12:06,,199,8/9/2019 12:06,149526,15,15.9
20,8/9/2019 12:07,15,333726438,8/9/2019 12:06,149527,11.5,12.19
20,8/9/2019 12:09,15,333726438,8/9/2019 12:09,149528,6,6.36
20,8/9/2019 12:11,15,333726438,8/9/2019 12:10,149529,13.58,14.39
20,8/9/2019 12:12,15,333726438,8/9/2019 12:11,149531,2.75,2.92
20,8/9/2019 12:13,15,333726438,8/9/2019 12:12,149532,15,15.9
20,8/9/2019 12:14,15,333726438,8/9/2019 12:13,149533,11.75,12.46
20,8/9/2019 12:16,15,333726438,8/9/2019 12:15,149534,5,5.3
20,8/9/2019 12:20,15,333726438,8/9/2019 12:19,149535,8.58,9.09
20,8/9/2019 12:21,15,333726438,8/9/2019 12:21,149536,5,5.3
20,8/9/2019 12:28,15,333726438,8/9/2019 12:26,149537,5,5.3
20,8/9/2019 12:28,15,333726438,8/9/2019 12:28,149538,5,5.3
20,8/9/2019 12:31,15,333726438,8/9/2019 12:31,149539,5,5.3
20,8/9/2019 12:33,15,333726438,8/9/2019 12:32,149540,10,10.6
20,8/9/2019 12:34,15,333726438,8/9/2019 12:33,149541,10,10.6
20,8/9/2019 12:35,15,333726438,8/9/2019 12:34,149542,15,15.9
20,8/9/2019 12:37,15,333726438,8/9/2019 12:37,149543,7.75,8.22
20,8/9/2019 12:38,15,333726438,8/9/2019 12:38,149544,10,10.6
20,8/9/2019 12:39,,199,8/9/2019 12:39,149545,20,21.2
20,8/9/2019 12:40,15,333726438,8/9/2019 12:40,149546,10,10.6
20,8/9/2019 12:43,15,333726438,8/9/2019 12:43,149547,15,15.9
20,8/9/2019 12:45,15,333726438,8/9/2019 12:45,149548,5,5.3
20,8/9/2019 12:48,15,333726438,8/9/2019 12:48,149549,12.75,13.52
20,8/9/2019 12:49,15,333726438,8/9/2019 12:49,149550,11.5,12.19
20,8/9/2019 12:50,15,333726438,8/9/2019 12:49,149551,15,15.9
20,8/9/2019 12:57,15,333726438,8/9/2019 12:56,149552,14,14.84
20,8/9/2019 12:58,15,333726438,8/9/2019 12:57,149553,5,5.3
20,8/9/2019 13:00,15,333726438,8/9/2019 12:59,149554,10,10.6
20,8/9/2019 13:01,15,333726438,8/9/2019 13:01,149555,5,5.3
20,8/9/2019 13:03,15,333726438,8/9/2019 13:02,149556,12.75,13.52
20,8/9/2019 13:04,15,333726438,8/9/2019 13:04,149557,5,5.3
20,8/9/2019 13:07,15,333726438,8/9/2019 13:06,149558,5,5.3
20,8/9/2019 13:07,15,333726438,8/9/2019 13:07,149559,5,5.3
20,8/9/2019 13:08,15,333726438,8/9/2019 13:08,149560,10,10.6
20,8/9/2019 13:09,15,333726438,8/9/2019 13:09,149561,5,5.3
20,8/9/2019 13:11,15,333726438,8/9/2019 13:10,149562,10,10.6
20,8/9/2019 13:12,15,333726438,8/9/2019 13:12,149563,15,15.9
20,8/9/2019 13:13,15,333726438,8/9/2019 13:12,149564,10,10.6
20,8/9/2019 13:14,15,333726438,8/9/2019 13:14,149565,5,5.3
20,8/9/2019 13:14,15,333726438,8/9/2019 13:14,149566,5,5.3
20,8/9/2019 13:23,15,333726438,8/9/2019 13:22,149568,13,13.78
20,8/9/2019 13:25,15,333726438,8/9/2019 13:23,149569,15.37,16.29
20,8/9/2019 13:27,15,333726438,8/9/2019 13:26,149570,19,20.14
20,8/9/2019 13:29,15,333726438,8/9/2019 13:29,149571,5,5.3
20,8/9/2019 13:30,15,333726438,8/9/2019 13:29,149572,5,5.3
20,8/9/2019 13:30,15,333726438,8/9/2019 13:30,149573,10,10.6
20,8/9/2019 13:32,15,333726438,8/9/2019 13:32,149574,4,4.24
20,8/9/2019 13:35,15,333726438,8/9/2019 13:35,149575,13,13.78
20,8/9/2019 13:42,15,333536558,8/9/2019 13:41,149576,7.75,8.22
20,8/9/2019 13:42,15,333536558,8/9/2019 13:42,149577,8,8.48
20,8/9/2019 13:43,15,333536558,8/9/2019 13:43,149578,5,5.3
20,8/9/2019 13:45,15,333536558,8/9/2019 13:45,149579,10,10.6
20,8/9/2019 13:48,15,333536558,8/9/2019 13:48,149580,5,5.3
20,8/9/2019 13:50,15,333536558,8/9/2019 13:50,149581,9,9.54
20,8/9/2019 13:51,15,333536558,8/9/2019 13:50,149582,19.75,20.94
20,8/9/2019 13:51,15,333536558,8/9/2019 13:51,149583,5,5.3
20,8/9/2019 13:54,15,333536558,8/9/2019 13:53,149584,9,9.54
20,8/9/2019 13:57,15,333536558,8/9/2019 13:56,149585,5,5.3
20,8/9/2019 14:03,15,333536558,8/9/2019 14:03,149586,5,5.3
20,8/9/2019 14:04,15,333536558,8/9/2019 14:04,149587,5,5.3
20,8/9/2019 14:05,15,333536558,8/9/2019 14:05,149588,12.75,13.52
20,8/9/2019 14:07,15,333536558,8/9/2019 14:07,149589,4,4.24
20,8/9/2019 14:08,15,333536558,8/9/2019 14:08,149590,10,10.6
20,8/9/2019 14:10,15,333536558,8/9/2019 14:09,149591,60,63.6
20,8/9/2019 14:11,15,333536558,8/9/2019 14:10,149592,5,5.3
20,8/9/2019 14:14,15,333536558,8/9/2019 14:14,149593,10,10.6
20,8/9/2019 14:16,15,333536558,8/9/2019 14:16,149594,6,6.36
20,8/9/2019 14:17,15,333536558,8/9/2019 14:17,149595,10,10.6
20,8/9/2019 14:20,15,333536558,8/9/2019 14:19,149596,8,8.48
20,8/9/2019 14:21,15,333726438,8/9/2019 14:21,149598,5,5.3
20,8/9/2019 14:22,15,333726438,8/9/2019 14:22,149599,9,9.54
20,8/9/2019 14:23,15,333726438,8/9/2019 14:23,149600,10,10.6
20,8/9/2019 14:25,15,333726438,8/9/2019 14:24,149601,15,15.9
20,8/9/2019 14:29,15,333726438,8/9/2019 14:28,149602,19.25,20.41
20,8/9/2019 14:29,15,333726438,8/9/2019 14:29,149603,14,14.84
20,8/9/2019 14:30,15,333726438,8/9/2019 14:30,149604,5,5.3
20,8/9/2019 14:36,15,333726438,8/9/2019 14:35,149605,7.75,8.22
20,8/9/2019 14:38,15,333726438,8/9/2019 14:37,149606,5,5.3
20,8/9/2019 14:39,15,333726438,8/9/2019 14:38,149607,14,14.84
20,8/9/2019 14:40,15,333726438,8/9/2019 14:39,149608,10,10.6
20,8/9/2019 14:42,15,333726438,8/9/2019 14:41,149609,23,24.38
20,8/9/2019 14:48,15,333726438,8/9/2019 14:47,149610,19.25,20.41
20,8/9/2019 14:49,15,333726438,8/9/2019 14:48,149611,10,10.6
20,8/9/2019 14:50,15,333726438,8/9/2019 14:50,149612,5,5.3
20,8/9/2019 14:50,15,333726438,8/9/2019 14:50,149613,15.25,16.17
20,8/9/2019 14:52,15,333726438,8/9/2019 14:51,149614,20,21.2
20,8/9/2019 14:53,15,333726438,8/9/2019 14:52,149615,19,20.14
20,8/9/2019 14:54,15,333726438,8/9/2019 14:53,149616,13.58,14.39
20,8/9/2019 14:57,15,333726438,8/9/2019 14:56,149617,6,6.36
20,8/9/2019 14:57,15,333726438,8/9/2019 14:57,149618,15,15.9
20,8/9/2019 15:01,15,333726438,8/9/2019 15:01,149619,5,5.3
20,8/9/2019 15:02,15,333726438,8/9/2019 15:02,149620,20,21.2
20,8/9/2019 15:04,15,333726438,8/9/2019 15:04,149621,5,5.3
20,8/9/2019 15:09,15,333726438,8/9/2019 15:09,149622,15,15.9
20,8/9/2019 15:12,15,333726438,8/9/2019 15:11,149623,9,9.54
20,8/9/2019 15:17,15,333726438,8/9/2019 15:16,149624,20.5,21.73
20,8/9/2019 15:18,15,333726438,8/9/2019 15:17,149625,5,5.3
20,8/9/2019 15:18,15,333726438,8/9/2019 15:18,149626,7.79,8.26
20,8/9/2019 15:19,15,333726438,8/9/2019 15:19,149627,11.5,12.19
20,8/9/2019 15:20,15,333726438,8/9/2019 15:20,149628,15,15.9
20,8/9/2019 15:21,15,333726438,8/9/2019 15:21,149629,2.75,2.92
20,8/9/2019 15:22,15,333726438,8/9/2019 15:22,149630,6.79,7.2
20,8/9/2019 15:26,15,333726438,8/9/2019 15:25,149631,8.58,9.09
20,8/9/2019 15:27,15,333726438,8/9/2019 15:27,149632,12.75,13.52
20,8/9/2019 15:30,15,333726438,8/9/2019 15:29,149633,10,10.6
20,8/9/2019 15:32,15,333726438,8/9/2019 15:31,149634,12.75,13.52
20,8/9/2019 15:33,15,333726438,8/9/2019 15:33,149635,5,5.3
20,8/9/2019 15:36,15,333726438,8/9/2019 15:36,149636,15,15.9
20,8/9/2019 15:38,15,333726438,8/9/2019 15:37,149637,5,5.3
20,8/9/2019 15:39,15,333726438,8/9/2019 15:38,149638,5,5.3
20,8/9/2019 15:39,,199,8/9/2019 15:39,149639,5,5.3
20,8/9/2019 15:40,15,333726438,8/9/2019 15:39,149640,20.5,21.73
20,8/9/2019 15:47,15,333726438,8/9/2019 15:46,149641,12.58,13.33
20,8/9/2019 15:49,15,333726438,8/9/2019 15:49,149642,26.5,28.09
20,8/9/2019 15:53,15,333726438,8/9/2019 15:53,149643,10,10.6
20,8/9/2019 15:54,15,333726438,8/9/2019 15:54,149644,10,10.6
20,8/9/2019 15:56,15,333726438,8/9/2019 15:56,149645,5,5.3
20,8/9/2019 16:02,16,333699226,8/9/2019 16:01,149646,5,5.3
20,8/9/2019 16:05,16,333699226,8/9/2019 16:04,149647,17.75,18.82
20,8/9/2019 16:06,16,333699226,8/9/2019 16:05,149648,10,10.6
20,8/9/2019 16:09,16,333699226,8/9/2019 16:08,149649,4,4.24
20,8/9/2019 16:11,16,333699226,8/9/2019 16:11,149650,5,5.3
20,8/9/2019 16:16,16,333699226,8/9/2019 16:16,149651,10,10.6
20,8/9/2019 16:18,16,333699226,8/9/2019 16:18,149652,5,5.3
20,8/9/2019 16:19,16,333699226,8/9/2019 16:19,149653,10,10.6
20,8/9/2019 16:22,16,333699226,8/9/2019 16:22,149654,5,5.3
20,8/9/2019 16:24,16,333699226,8/9/2019 16:23,149655,15,15.9
20,8/9/2019 16:25,16,333699226,8/9/2019 16:25,149656,5,5.3
20,8/9/2019 16:29,16,333699226,8/9/2019 16:29,149657,11.18,11.85
20,8/9/2019 16:31,16,333699226,8/9/2019 16:31,149658,5,5.3
20,8/9/2019 16:33,16,333699226,8/9/2019 16:32,149659,10,10.6
20,8/9/2019 16:33,16,333699226,8/9/2019 16:33,149660,5,5.3
20,8/9/2019 16:36,16,333699226,8/9/2019 16:36,149661,2.75,2.92
20,8/9/2019 16:37,16,333699226,8/9/2019 16:36,149662,20,21.2
20,8/9/2019 16:38,16,333699226,8/9/2019 16:37,149663,12.09,12.82
20,8/9/2019 16:38,16,333699226,8/9/2019 16:38,149664,5,5.3
20,8/9/2019 16:39,16,333699226,8/9/2019 16:38,149665,5,5.3
20,8/9/2019 16:40,16,333699226,8/9/2019 16:39,149666,15,15.9
20,8/9/2019 16:41,16,333699226,8/9/2019 16:40,149667,5,5.3
20,8/9/2019 16:41,16,333699226,8/9/2019 16:41,149668,11.5,12.19
20,8/9/2019 16:42,16,333699226,8/9/2019 16:42,149669,5,5.3
20,8/9/2019 16:42,16,333699226,8/9/2019 16:42,149670,6.5,6.89
20,8/9/2019 16:44,16,333699226,8/9/2019 16:43,149671,10,10.6
20,8/9/2019 16:44,16,333699226,8/9/2019 16:44,149672,30.5,32.33
20,8/9/2019 16:46,16,333699226,8/9/2019 16:46,149673,2.75,2.92
20,8/9/2019 16:47,16,333699226,8/9/2019 16:47,149674,10,10.6
20,8/9/2019 16:51,16,333699226,8/9/2019 16:51,149675,8.93,9.47
20,8/9/2019 16:52,16,333699226,8/9/2019 16:52,149676,5,5.3
20,8/9/2019 16:57,16,333699226,8/9/2019 16:56,149677,16.5,17.49
20,8/9/2019 17:00,16,333699226,8/9/2019 16:59,149678,17.75,18.82
20,8/9/2019 17:01,16,333699226,8/9/2019 17:01,149679,5,5.3
20,8/9/2019 17:04,16,333699226,8/9/2019 17:04,149680,22.75,24.12
20,8/9/2019 17:05,16,333699226,8/9/2019 17:05,149681,10,10.6
20,8/9/2019 17:06,16,333699226,8/9/2019 17:06,149682,5,5.3
20,8/9/2019 17:06,16,333699226,8/9/2019 17:06,149683,5,5.3
20,8/9/2019 17:08,16,333699226,8/9/2019 17:08,149684,20,21.2
20,8/9/2019 17:11,15,333751494,8/9/2019 17:10,149685,18,19.08
20,8/9/2019 17:12,15,333751494,8/9/2019 17:11,149686,8,8.48
20,8/9/2019 17:12,16,333699226,8/9/2019 17:12,149687,5,5.3
20,8/9/2019 17:13,15,333751494,8/9/2019 17:12,149688,28,29.68
20,8/9/2019 17:13,16,333699226,8/9/2019 17:13,149689,5,5.3
20,8/9/2019 17:15,16,333699226,8/9/2019 17:14,149690,5,5.3
20,8/9/2019 17:16,,199,8/9/2019 17:16,149691,15,15.9
20,8/9/2019 17:16,16,333699226,8/9/2019 17:16,149692,5,5.3
20,8/9/2019 17:17,16,333699226,8/9/2019 17:17,149693,5,5.3
20,8/9/2019 17:18,16,333699226,8/9/2019 17:18,149694,5,5.3
20,8/9/2019 17:21,16,333699226,8/9/2019 17:20,149695,30,31.8
20,8/9/2019 17:22,16,333699226,8/9/2019 17:22,149696,6.79,7.2
20,8/9/2019 17:23,15,333751494,8/9/2019 17:23,149697,5,5.3
20,8/9/2019 17:23,16,333699226,8/9/2019 17:23,149698,10,10.6
20,8/9/2019 17:23,,199,8/9/2019 17:23,149699,12,12.72
20,8/9/2019 17:25,15,333751494,8/9/2019 17:23,149700,25,26.5
20,8/9/2019 17:25,15,333751494,8/9/2019 17:25,149701,6,6.36
20,8/9/2019 17:54,16,333699226,8/9/2019 17:25,149702,17.75,18.82
20,8/9/2019 17:25,16,333699226,8/9/2019 17:25,149703,5,5.3
20,8/9/2019 17:26,16,333699226,8/9/2019 17:26,149704,5,5.3
20,8/9/2019 17:26,15,333751494,8/9/2019 17:26,149705,5,5.3
20,8/9/2019 17:31,16,333699226,8/9/2019 17:30,149706,29,30.74
20,8/9/2019 17:32,16,333699226,8/9/2019 17:32,149707,17.68,18.74
20,8/9/2019 18:04,15,333751494,8/9/2019 17:32,149708,5,5.3
20,8/9/2019 17:33,16,333699226,8/9/2019 17:33,149709,5,5.3
20,8/9/2019 17:36,16,333699226,8/9/2019 17:34,149710,17.29,18.33
20,8/9/2019 17:39,16,333699226,8/9/2019 17:39,149711,5,5.3
20,8/9/2019 17:39,,199,8/9/2019 17:39,149712,12,12.72
20,8/9/2019 17:39,16,333699226,8/9/2019 17:39,149713,10,10.6
20,8/9/2019 17:40,16,333699226,8/9/2019 17:40,149714,5,5.3
20,8/9/2019 17:41,16,333699226,8/9/2019 17:41,149715,11.5,12.19
20,8/9/2019 17:43,16,333699226,8/9/2019 17:43,149716,15,15.9
20,8/9/2019 17:44,16,333699226,8/9/2019 17:44,149717,5,5.3
20,8/9/2019 17:45,16,333699226,8/9/2019 17:45,149718,19.25,20.41
20,8/9/2019 17:46,16,333699226,8/9/2019 17:46,149719,10,10.6
20,8/9/2019 17:47,16,333699226,8/9/2019 17:47,149720,5,5.3
20,8/9/2019 17:48,16,333699226,8/9/2019 17:47,149721,5,5.3
20,8/9/2019 17:51,16,333699226,8/9/2019 17:51,149723,14.79,15.68
20,8/9/2019 17:52,16,333699226,8/9/2019 17:52,149724,10,10.6
20,8/9/2019 17:53,16,333699226,8/9/2019 17:53,149725,10,10.6
20,8/9/2019 17:55,16,333699226,8/9/2019 17:55,149726,5,5.3
20,8/9/2019 17:58,16,333699226,8/9/2019 17:58,149727,9,9.54
20,8/9/2019 17:59,16,333699226,8/9/2019 17:59,149728,5,5.3
20,8/9/2019 18:01,16,333699226,8/9/2019 18:00,149729,10,10.6
20,8/9/2019 18:03,15,333751494,8/9/2019 18:02,149730,5,5.3
20,8/9/2019 18:04,16,333699226,8/9/2019 18:03,149731,20,21.2
20,8/9/2019 18:05,15,333751494,8/9/2019 18:04,149732,9,9.54
20,8/9/2019 18:06,16,333699226,8/9/2019 18:06,149733,10,10.6
20,8/9/2019 18:07,15,333751494,8/9/2019 18:07,149734,20,21.2
20,8/9/2019 18:07,16,333699226,8/9/2019 18:07,149735,5,5.3
20,8/9/2019 18:10,16,333699226,8/9/2019 18:10,149736,5,5.3
20,8/9/2019 18:15,16,333699226,8/9/2019 18:15,149737,25,26.5
20,8/9/2019 18:20,16,333699226,8/9/2019 18:19,149738,5,5.3
20,8/9/2019 18:20,15,333751494,8/9/2019 18:19,149739,5,5.3
20,8/9/2019 18:23,16,333699226,8/9/2019 18:22,149740,14,14.84
20,8/9/2019 18:27,16,333699226,8/9/2019 18:26,149741,5,5.3
20,8/9/2019 18:27,15,333751494,8/9/2019 18:27,149742,5,5.3
20,8/9/2019 18:30,15,333751494,8/9/2019 18:29,149743,10,10.6
20,8/9/2019 18:30,16,333699226,8/9/2019 18:29,149744,4,4.24
20,8/9/2019 18:51,16,333699226,8/9/2019 18:27,149745,20.5,21.73
20,8/9/2019 18:30,16,333699226,8/9/2019 18:30,149746,5,5.3
20,8/9/2019 18:31,15,333751494,8/9/2019 18:30,149747,10,10.6
20,8/9/2019 18:31,,199,8/9/2019 18:31,149748,10,10.6
20,8/9/2019 18:36,15,333751494,8/9/2019 18:35,149749,21.5,22.79
20,8/9/2019 18:49,16,333544372,8/9/2019 18:37,149750,13.25,14.05
20,8/9/2019 18:38,16,333699226,8/9/2019 18:37,149751,7.75,8.22
20,8/9/2019 18:38,15,333751494,8/9/2019 18:37,149752,25,26.5
20,8/9/2019 18:39,15,333751494,8/9/2019 18:38,149753,10,10.6
20,8/9/2019 18:40,16,333699226,8/9/2019 18:39,149754,13,13.78
20,8/9/2019 18:41,15,333751494,8/9/2019 18:41,149755,5,5.3
20,8/9/2019 18:43,15,333751494,8/9/2019 18:43,149756,5,5.3
20,8/9/2019 18:43,16,333699226,8/9/2019 18:43,149757,10,10.6
20,8/9/2019 18:44,15,333751494,8/9/2019 18:44,149758,12.5,13.25
20,8/9/2019 18:52,15,333751494,8/9/2019 18:52,149759,9.59,10.17
20,8/9/2019 18:52,16,333699226,8/9/2019 18:52,149760,10,10.6
20,8/9/2019 18:54,16,333699226,8/9/2019 18:53,149761,11.75,12.46
20,8/9/2019 18:55,16,333699226,8/9/2019 18:54,149762,12,12.72
20,8/9/2019 18:56,,199,8/9/2019 18:56,149763,23.08,24.46
20,8/9/2019 18:57,15,333751494,8/9/2019 18:56,149765,5,5.3
20,8/9/2019 18:57,16,333699226,8/9/2019 18:57,149766,18,19.08
20,8/9/2019 18:59,16,333699226,8/9/2019 18:59,149767,2.75,2.92
20,8/9/2019 18:59,15,333751494,8/9/2019 18:59,149768,3.58,3.79
20,8/9/2019 19:00,15,333751494,8/9/2019 19:00,149769,5,5.3
20,8/9/2019 19:02,16,333699226,8/9/2019 19:02,149770,5,5.3
20,8/9/2019 19:05,16,333699226,8/9/2019 19:04,149771,10,10.6
20,8/9/2019 19:05,15,333751494,8/9/2019 19:04,149772,13,13.78
20,8/9/2019 19:06,15,333751494,8/9/2019 19:05,149773,5,5.3
20,8/9/2019 19:09,15,333751494,8/9/2019 19:08,149774,10,10.6
20,8/9/2019 19:08,16,333699226,8/9/2019 19:08,149775,5,5.3
20,8/9/2019 19:09,16,333699226,8/9/2019 19:09,149776,5,5.3
20,8/9/2019 19:10,16,333699226,8/9/2019 19:10,149777,10,10.6
20,8/9/2019 19:18,15,333751494,8/9/2019 19:18,149778,16,16.96
20,8/9/2019 19:18,16,333699226,8/9/2019 19:18,149779,18.29,19.39
20,8/9/2019 19:18,,199,8/9/2019 19:18,149780,28.5,30.21
20,8/9/2019 19:19,16,333699226,8/9/2019 19:19,149781,6.5,6.89
20,8/9/2019 19:19,15,333751494,8/9/2019 19:19,149782,14,14.84
20,8/9/2019 19:25,16,333699226,8/9/2019 19:24,149783,9.59,10.17
20,8/9/2019 19:26,15,333751494,8/9/2019 19:26,149784,5,5.3
20,8/9/2019 19:28,16,333699226,8/9/2019 18:55,149785,12,12.72
20,8/9/2019 19:29,16,333699226,8/9/2019 19:28,149786,13,13.78
20,8/9/2019 19:30,15,333751494,8/9/2019 19:29,149787,5,5.3
20,8/9/2019 19:30,16,333699226,8/9/2019 19:30,149788,6,6.36
20,8/9/2019 19:38,16,333699226,8/9/2019 19:38,149789,5,5.3
20,8/9/2019 19:38,15,333751494,8/9/2019 19:37,149790,10,10.6
20,8/9/2019 19:41,16,333699226,8/9/2019 19:40,149791,10,10.6
20,8/9/2019 19:41,15,333751494,8/9/2019 19:40,149792,3.58,3.79
20,8/9/2019 19:42,16,333699226,8/9/2019 19:42,149793,8.58,9.09
20,8/9/2019 19:44,15,333751494,8/9/2019 19:43,149794,5,5.3
20,8/9/2019 19:44,16,333699226,8/9/2019 19:44,149795,20,21.2
20,8/9/2019 19:44,,199,8/9/2019 19:44,149796,24.75,26.24
20,8/9/2019 19:46,15,333751494,8/9/2019 19:46,149797,5,5.3
20,8/9/2019 19:48,15,333751494,8/9/2019 19:47,149798,6,6.36
20,8/9/2019 19:49,16,333699226,8/9/2019 19:49,149799,7.75,8.22
20,8/9/2019 19:52,15,333751494,8/9/2019 19:51,149800,5,5.3
20,8/9/2019 19:53,15,333751494,8/9/2019 19:53,149801,6,6.36
20,8/9/2019 19:54,15,333751494,8/9/2019 19:53,149802,5,5.3
20,8/9/2019 19:56,16,333699226,8/9/2019 19:53,149803,11.04,11.7
20,8/9/2019 19:56,15,333751494,8/9/2019 19:55,149804,5,5.3
20,8/9/2019 19:59,15,333751494,8/9/2019 19:59,149805,10,10.6
20,8/9/2019 20:00,,199,8/9/2019 20:00,149806,12,12.72
20,8/9/2019 20:01,16,333699226,8/9/2019 20:00,149807,10,10.6
20,8/9/2019 20:02,16,333699226,8/9/2019 20:02,149808,11.75,12.46
20,8/9/2019 20:02,15,333751494,8/9/2019 20:02,149809,5,5.3
20,8/9/2019 20:03,16,333699226,8/9/2019 20:03,149810,11.5,12.19
20,8/9/2019 20:04,15,333751494,8/9/2019 20:04,149811,11.5,12.19
20,8/9/2019 20:11,15,333751494,8/9/2019 20:11,149812,5,5.3
20,8/9/2019 20:13,16,333699226,8/9/2019 20:13,149813,15,15.9
20,8/9/2019 20:18,16,333699226,8/9/2019 20:18,149814,10,10.6
20,8/9/2019 20:22,16,333699226,8/9/2019 20:19,149815,15,15.9
20,8/9/2019 20:26,16,333699226,8/9/2019 20:25,149816,10,10.6
20,8/9/2019 20:29,15,333751494,8/9/2019 20:29,149817,5,5.3
20,8/9/2019 20:32,15,333751494,8/9/2019 20:32,149818,18,19.08
20,8/9/2019 20:34,15,333751494,8/9/2019 20:33,149819,17.75,18.82
20,8/9/2019 20:35,16,333699226,8/9/2019 20:35,149820,5,5.3
20,8/9/2019 20:35,15,333751494,8/9/2019 20:35,149821,10,10.6
20,8/9/2019 20:36,16,333699226,8/9/2019 20:36,149822,2.75,2.92
20,8/9/2019 20:36,15,333751494,8/9/2019 20:36,149823,25,26.5
20,8/9/2019 20:54,16,333699226,8/9/2019 20:38,149824,15.43,16.36
20,8/9/2019 20:41,15,333751494,8/9/2019 20:41,149825,5,5.3
20,8/9/2019 20:43,15,333751494,8/9/2019 20:42,149826,5,5.3
20,8/9/2019 20:46,16,333699226,8/9/2019 20:45,149827,16.5,17.49
20,8/9/2019 20:49,16,333699226,8/9/2019 20:49,149828,15,15.9
20,8/9/2019 20:52,16,333699226,8/9/2019 20:52,149829,12,12.72
20,8/9/2019 20:53,16,333699226,8/9/2019 20:53,149830,8,8.48
20,8/9/2019 20:53,,199,8/9/2019 20:53,149831,18.75,19.88
20,8/9/2019 20:54,15,333751494,8/9/2019 20:54,149832,5,5.3
20,8/9/2019 20:56,16,333699226,8/9/2019 20:55,149833,10,10.6
20,8/9/2019 20:57,15,333751494,8/9/2019 20:56,149834,5,5.3
20,8/9/2019 20:57,15,333751494,8/9/2019 20:57,149835,20,21.2
20,8/9/2019 20:57,16,333699226,8/9/2019 20:57,149836,7.75,8.22
20,8/9/2019 20:58,16,333699226,8/9/2019 20:58,149837,10,10.6
20,8/9/2019 21:00,16,333699226,8/9/2019 21:00,149838,2.75,2.92
20,8/9/2019 21:01,15,333751494,8/9/2019 21:00,149839,11.5,12.19
20,8/9/2019 21:07,15,333751494,8/9/2019 21:07,149840,5,5.3
20,8/9/2019 21:10,15,333751494,8/9/2019 21:09,149841,10,10.6
20,8/9/2019 21:11,16,333699226,8/9/2019 21:11,149842,12,12.72
20,8/9/2019 21:12,15,333751494,8/9/2019 21:11,149843,7.75,8.22
20,8/9/2019 21:12,16,333699226,8/9/2019 21:12,149844,5,5.3
20,8/9/2019 21:14,16,333699226,8/9/2019 21:13,149845,4,4.24
20,8/9/2019 21:15,16,333699226,8/9/2019 21:14,149846,15.5,16.43
20,8/9/2019 21:21,16,333699226,8/9/2019 21:21,149847,10,10.6
20,8/9/2019 21:21,15,333751494,8/9/2019 21:21,149848,5,5.3
20,8/9/2019 21:24,16,333699226,8/9/2019 21:22,149849,13.29,14.09
20,8/9/2019 21:24,15,333751494,8/9/2019 21:24,149850,5,5.3
20,8/9/2019 21:25,16,333699226,8/9/2019 21:24,149851,14,14.84
20,8/9/2019 21:25,,199,8/9/2019 21:25,149852,13.75,14.58
20,8/9/2019 21:27,15,333751494,8/9/2019 21:27,149853,6.5,6.89
20,8/9/2019 21:28,16,333699226,8/9/2019 21:27,149854,16.75,17.76
20,8/9/2019 21:30,15,333751494,8/9/2019 21:30,149855,5,5.3
20,8/9/2019 21:32,15,333751494,8/9/2019 21:32,149856,5,5.3
20,8/9/2019 21:33,16,333699226,8/9/2019 21:32,149857,5,5.3
20,8/9/2019 21:33,15,333751494,8/9/2019 21:33,149858,5,5.3
20,8/9/2019 21:36,15,333751494,8/9/2019 21:35,149859,16.5,17.49
20,8/9/2019 21:36,,199,8/9/2019 21:36,149860,10,10.6
20,8/9/2019 21:37,15,333751494,8/9/2019 21:36,149861,6.18,6.55
20,8/9/2019 21:40,15,333751494,8/9/2019 21:40,149862,5,5.3
20,8/9/2019 21:41,15,333751494,8/9/2019 21:41,149863,14,14.84
20,8/9/2019 21:43,16,333699226,8/9/2019 21:43,149864,5,5.3
20,8/9/2019 21:43,15,333751494,8/9/2019 21:43,149865,5,5.3
20,8/9/2019 21:45,15,333751494,8/9/2019 21:44,149866,10,10.6
20,8/9/2019 21:47,15,333751494,8/9/2019 21:47,149867,5,5.3
20,8/9/2019 22:08,15,333751494,8/9/2019 21:51,149868,10,10.6
20,8/9/2019 21:54,15,333751494,8/9/2019 21:54,149869,12.5,13.25
20,8/9/2019 21:56,15,333751494,8/9/2019 21:55,149870,3.58,3.79
